,block_id,timeout_in_s,solver_time_in_sec,has_model,finished_execution,lower_bound,upper_bound,models_found,cost_per_model_found,found_model_times,hard_is_sat,hard_time_in_sec,hard_found_model,hard_cost_found
93,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block224,30.0,44.62,True,False,-20,20,"['PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH DUP3 ADD_0 SWAP3 SWAP1 DUP5 PUSH AND_0 DUP3 SWAP5 MSTORE_0 MSTORE_1 PUSH ADD_2 DUP4 PUSH PUSHTAG_0 SWAP3', 'PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH DUP3 ADD_0 SWAP3 SWAP1 DUP5 PUSH AND_0 DUP3 SWAP5 MSTORE_0 MSTORE_1 PUSH ADD_2 DUP4 PUSH PUSHTAG_0 SWAP3', 'PUSH MLOAD_0 DUP2 PUSH PUSH DUP6 AND_0 DUP4 PUSH ADD_0 MSTORE_0 DUP3 ADD_1 MSTORE_1 PUSH PUSHTAG_0 SWAP2 ADD_2 PUSH DUP2 DUP7 SWAP3 POP', 'PUSH MLOAD_0 DUP2 PUSH DUP3 ADD_1 PUSH DUP6 AND_0 PUSH DUP5 ADD_0 MSTORE_0 PUSHTAG_0 SWAP2 SWAP1 MSTORE_1 PUSH PUSH DUP7 SWAP3 SWAP4 ADD_2', 'PUSH DUP3 PUSH AND_0 PUSH MLOAD_0 SWAP3 SWAP2 DUP4 ADD_0 MSTORE_0 SWAP1 DUP2 PUSH DUP3 ADD_1 MSTORE_1 PUSH ADD_2 DUP4 PUSH PUSHTAG_0 SWAP3', 'PUSH MLOAD_0 DUP1 PUSH ADD_1 DUP3 DUP5 PUSH AND_0 DUP4 PUSH ADD_0 MSTORE_0 SWAP1 MSTORE_1 PUSH ADD_2 DUP4 PUSH PUSHTAG_0 SWAP3 NOP NOP', 'PUSH MLOAD_0 DUP1 PUSH ADD_1 DUP3 DUP5 PUSH AND_0 DUP4 PUSH ADD_0 MSTORE_0 SWAP1 MSTORE_1 PUSH ADD_2 DUP4 PUSH PUSHTAG_0 SWAP3 NOP NOP', 'PUSH MLOAD_0 DUP3 PUSH AND_0 DUP2 PUSH ADD_0 MSTORE_0 PUSH DUP3 PUSH DUP4 ADD_1 MSTORE_1 ADD_2 DUP4 PUSH PUSHTAG_0 SWAP3 NOP NOP NOP']","[0, 0, 0, 0, 0, 2, 2, 3]","[17.75, 17.75, 27.91, 33.41, 36.71, 43.77, 43.79, 44.62]",True,16.5,PUSH PUSHTAG_0 SWAP1 MLOAD_0 PUSH DUP2 PUSH DUP7 AND_0 SWAP1 PUSH ADD_0 MSTORE_0 DUP2 ADD_1 DUP6 SWAP2 DUP5 PUSH SWAP3 MSTORE_1 PUSH ADD_2,0.0
94,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block139,30.0,14.56,True,True,0,19,"['PUSH MLOAD_0 PUSH DUP3 ADD_0 PUSH AND_0 PUSH ADD_2 DUP3 DUP3 MSTORE_0 DUP2 SWAP1 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0', 'PUSH MLOAD_0 PUSH DUP3 ADD_0 PUSH AND_0 PUSH ADD_2 DUP3 DUP3 MSTORE_0 DUP2 SWAP1 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0', 'PUSH MLOAD_0 SWAP1 PUSH DUP2 ADD_0 DUP2 DUP4 MSTORE_0 PUSH AND_0 PUSH ADD_2 DUP3 ADD_1 PUSH MSTORE_1 DUP1 ISZERO_0 NOP', 'PUSH MLOAD_0 DUP2 DUP2 MSTORE_0 DUP1 DUP3 PUSH ADD_0 PUSH AND_0 PUSH ADD_2 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0 NOP', 'PUSH MLOAD_0 PUSH DUP3 ADD_0 PUSH AND_0 DUP3 DUP3 MSTORE_0 PUSH ADD_2 DUP2 ADD_1 PUSH MSTORE_1 SWAP1 DUP1 ISZERO_0 NOP']","[0, 0, 1, 1, 1]","[1.57, 1.58, 3.86, 13.77, 14.57]",True,6.47,PUSH MLOAD_0 DUP2 DUP3 DUP3 MSTORE_0 PUSH PUSH DUP3 ADD_0 PUSH AND_0 ADD_2 DUP3 SWAP4 SWAP3 ADD_1 PUSH MSTORE_1 ISZERO_0,0.0
95,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block6.0,20.0,6.01,True,True,0,16,"['PUSH SLOAD_0 DUP1 CALLER_0 PUSH SWAP4 POP POP SWAP1 POP AND_0 CALLER_0 OR_0 PUSH SSTORE_0 PUSH MLOAD_0 CALLER_0 PUSH PUSH PUSH CALLER_0 SWAP5', 'PUSH SLOAD_0 DUP1 CALLER_0 PUSH SWAP4 POP POP SWAP1 POP AND_0 CALLER_0 OR_0 PUSH SSTORE_0 PUSH MLOAD_0 CALLER_0 PUSH PUSH PUSH CALLER_0 SWAP5', 'CALLER_0 SWAP1 SWAP1 SWAP1 PUSH PUSH SLOAD_0 AND_0 SWAP1 POP OR_0 DUP1 PUSH SSTORE_0 POP CALLER_0 PUSH MLOAD_0 PUSH PUSH PUSH CALLER_0 SWAP4', 'PUSH PUSH SWAP1 SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 SWAP1 SWAP2 POP PUSH PUSH DUP2 PUSH MLOAD_0 NOP NOP NOP NOP', 'PUSH PUSH SWAP2 POP SLOAD_0 AND_0 CALLER_0 OR_0 PUSH SSTORE_0 CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH SLOAD_0 AND_0 CALLER_0 OR_0 CALLER_0 SWAP2 POP PUSH SSTORE_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP', 'POP PUSH CALLER_0 SWAP1 PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 DUP1 CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 DUP1 CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 DUP1 CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 CALLER_0 DUP2 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 CALLER_0 DUP2 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 CALLER_0 DUP2 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 CALLER_0 DUP2 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 CALLER_0 DUP2 PUSH PUSH SLOAD_0 AND_0 OR_0 PUSH SSTORE_0 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 CALLER_0 PUSH PUSH PUSH PUSH DUP2 SLOAD_0 AND_0 DUP5 OR_0 PUSH SSTORE_0 PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP', 'POP CALLER_0 PUSH SLOAD_0 PUSH AND_0 OR_0 PUSH SSTORE_0 CALLER_0 DUP1 PUSH PUSH PUSH PUSH MLOAD_0 NOP NOP NOP NOP NOP NOP NOP']","[0, 0, 0, 4, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[0.71, 0.71, 0.98, 1.08, 1.49, 2.4, 2.51, 3.97, 4.9, 4.92, 4.93, 5.53, 5.55, 5.56, 5.58, 5.81, 5.96, 6.02]",True,5.16,PUSH MLOAD_0 CALLER_0 PUSH PUSH SLOAD_0 AND_0 OR_0 CALLER_0 PUSH SWAP1 SWAP4 POP SWAP1 CALLER_0 SWAP3 SWAP1 PUSH SWAP1 DUP4 SSTORE_0 PUSH SWAP2,0.0
96,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block141,60.0,63.48,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP5 ADD_4 MSTORE_3 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[30.21, 30.21, 35.32]",True,20.19,PUSH MLOAD_0 PUSH PUSH PUSH PUSH DUP5 MSTORE_0 DUP4 ADD_2 MSTORE_1 PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0,0.0
97,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block309,40.0,52.09,True,False,-18,21,"['PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP1 PUSH DUP4 SLOAD_0 AND_0 OR_0 DUP1 SWAP1 DUP5 SWAP4 SWAP1 POP SSTORE_0 PUSH DUP3 SWAP1 MSTORE_0 PUSH PUSH MSTORE_1', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP1 PUSH DUP4 SLOAD_0 AND_0 OR_0 DUP1 SWAP1 DUP5 SWAP4 SWAP1 POP SSTORE_0 PUSH DUP3 SWAP1 MSTORE_0 PUSH PUSH MSTORE_1', 'PUSH PUSH KECCAK256_0 DUP2 PUSH PUSH MSTORE_1 PUSH MSTORE_0 DUP3 PUSH AND_1 DUP2 PUSH DUP5 SWAP4 SLOAD_0 AND_0 DUP3 OR_0 SWAP1 SSTORE_0 NOP NOP NOP NOP', 'PUSH DUP3 AND_1 PUSH PUSH KECCAK256_0 PUSH DUP2 SLOAD_0 AND_0 DUP3 OR_0 SWAP1 SSTORE_0 PUSH PUSH MSTORE_1 DUP2 SWAP1 DUP2 PUSH MSTORE_0 NOP NOP NOP NOP', 'DUP1 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 PUSH PUSH MSTORE_1 PUSH DUP4 AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP3 PUSH MSTORE_0 DUP1 DUP3 SLOAD_0 PUSH AND_0 OR_0 DUP4 SWAP3 SSTORE_0 PUSH PUSH MSTORE_1 NOP NOP NOP NOP NOP', 'DUP1 PUSH PUSH MSTORE_1 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 PUSH DUP4 AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH DUP4 AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 DUP3 PUSH MSTORE_0 PUSH PUSH MSTORE_1 NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 DUP3 PUSH AND_1 DUP2 SLOAD_0 PUSH AND_0 DUP2 OR_0 DUP4 SWAP3 SSTORE_0 PUSH PUSH MSTORE_1 DUP3 PUSH MSTORE_0 NOP NOP NOP NOP NOP']","[0, 0, 4, 4, 5, 5, 5, 5, 5]","[13.76, 13.77, 19.19, 24.94, 28.88, 29.62, 32.92, 34.04, 52.1]",True,13.26,PUSH PUSH PUSH MSTORE_1 SWAP1 PUSH PUSH KECCAK256_0 DUP2 DUP5 SWAP4 MSTORE_0 SWAP2 PUSH AND_1 SWAP1 SWAP1 DUP1 DUP4 SLOAD_0 PUSH AND_0 OR_0 DUP3 SWAP4 SSTORE_0,0.0
98,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block178,30.0,10.88,True,True,0,17,"['PUSH PUSH PUSH KECCAK256_0 SLOAD_0 AND_1 ISZERO_0 DUP4 PUSH PUSH DUP4 ISZERO_1 SWAP3 AND_0 SWAP1 MSTORE_0 PUSH PUSH MSTORE_1', 'PUSH PUSH PUSH KECCAK256_0 SLOAD_0 AND_1 ISZERO_0 DUP4 PUSH PUSH DUP4 ISZERO_1 SWAP3 AND_0 SWAP1 MSTORE_0 PUSH PUSH MSTORE_1', 'PUSH PUSH PUSH PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 SWAP2 MSTORE_1 DUP4 SWAP4 PUSH AND_0 PUSH MSTORE_0 ISZERO_0 DUP1 ISZERO_1', 'PUSH PUSH PUSH KECCAK256_0 SLOAD_0 PUSH PUSH SWAP2 AND_1 SWAP2 MSTORE_1 PUSH DUP5 AND_0 PUSH MSTORE_0 ISZERO_0 DUP1 ISZERO_1', 'PUSH DUP4 AND_0 PUSH SWAP1 PUSH MSTORE_0 PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 ISZERO_0 DUP1 SWAP1 ISZERO_1 PUSH PUSH MSTORE_1', 'PUSH PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 ISZERO_0 PUSH PUSH MSTORE_1 DUP4 PUSH AND_0 PUSH MSTORE_0 DUP1 ISZERO_1 NOP NOP', 'PUSH PUSH PUSH KECCAK256_0 PUSH PUSH MSTORE_1 SLOAD_0 AND_1 ISZERO_0 DUP4 PUSH AND_0 PUSH MSTORE_0 DUP1 ISZERO_1 NOP NOP', 'PUSH PUSH PUSH KECCAK256_0 PUSH PUSH MSTORE_1 SLOAD_0 AND_1 ISZERO_0 DUP4 PUSH AND_0 PUSH MSTORE_0 DUP1 ISZERO_1 NOP NOP']","[0, 0, 0, 0, 0, 2, 2, 2]","[3.23, 3.23, 4.24, 5.45, 6.12, 8.21, 10.86, 10.89]",True,9.47,PUSH PUSH DUP1 DUP6 PUSH AND_0 PUSH MSTORE_0 PUSH MSTORE_1 POP PUSH KECCAK256_0 SLOAD_0 PUSH AND_1 ISZERO_0 DUP1 ISZERO_1,0.0
99,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block235,60.0,76.84,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_1 PUSH PUSH DUP5 ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[29.89, 29.89, 76.82]",True,20.35,PUSH MLOAD_0 PUSH PUSH DUP3 PUSH ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 PUSH PUSH DUP4 ADD_3 MSTORE_2 PUSH PUSH PUSH DUP5 ADD_4 MSTORE_3 DUP3 ADD_1 MSTORE_4 PUSH ADD_0,0.0
100,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block7,30.0,11.84,True,True,0,16,"['DUP3 PUSH PUSH SWAP2 AND_0 SWAP1 MSTORE_0 PUSH PUSH PUSH SWAP2 MSTORE_1 PUSH KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 ISZERO_0', 'DUP3 PUSH PUSH SWAP2 AND_0 SWAP1 MSTORE_0 PUSH PUSH PUSH SWAP2 MSTORE_1 PUSH KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 ISZERO_0', 'PUSH PUSH KECCAK256_0 PUSH DUP5 AND_0 PUSH MSTORE_0 PUSH PUSH MSTORE_1 SLOAD_0 DUP2 DUP2 LT_0 ISZERO_0 NOP NOP NOP', 'PUSH DUP4 PUSH AND_0 PUSH MSTORE_0 PUSH MSTORE_1 PUSH PUSH KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 ISZERO_0 NOP NOP NOP', 'PUSH PUSH DUP5 PUSH AND_0 DUP2 MSTORE_0 KECCAK256_0 SLOAD_0 PUSH PUSH MSTORE_1 DUP2 DUP2 LT_0 ISZERO_0 NOP NOP NOP', 'PUSH DUP4 AND_0 PUSH PUSH MSTORE_1 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 ISZERO_0 NOP NOP NOP', 'PUSH PUSH KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 PUSH PUSH MSTORE_1 ISZERO_0 PUSH DUP6 AND_0 PUSH MSTORE_0 NOP NOP NOP', 'PUSH DUP4 AND_0 PUSH MSTORE_0 PUSH PUSH PUSH MSTORE_1 PUSH KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 ISZERO_0 NOP NOP NOP', 'PUSH PUSH DUP5 AND_0 PUSH MSTORE_0 PUSH KECCAK256_0 SLOAD_0 PUSH PUSH MSTORE_1 DUP2 DUP2 LT_0 ISZERO_0 NOP NOP NOP', 'PUSH PUSH KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 PUSH PUSH MSTORE_1 ISZERO_0 DUP5 PUSH AND_0 PUSH MSTORE_0 NOP NOP NOP', 'PUSH PUSH DUP5 AND_0 PUSH MSTORE_0 PUSH PUSH PUSH MSTORE_1 KECCAK256_0 SLOAD_0 DUP2 DUP2 LT_0 ISZERO_0 NOP NOP NOP']","[0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2.58, 2.58, 5.75, 7.26, 7.39, 7.83, 7.88, 8.54, 8.58, 11.82, 11.85]",True,4.81,PUSH PUSH KECCAK256_0 SLOAD_0 PUSH DUP5 AND_0 DUP3 DUP3 LT_0 SWAP1 PUSH DUP1 SWAP2 SWAP1 MSTORE_0 PUSH MSTORE_1 ISZERO_0,0.0
101,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block230,40.0,5.12,True,True,0,19,"['PUSH MLOAD_0 PUSH DUP2 DUP1 PUSH ADD_1 PUSH MSTORE_0 ADD_0 PUSH PUSH DUP4 MSTORE_1 SWAP1 MSTORE_2 PUSHTAG_0 DUP4 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 PUSH DUP2 DUP1 PUSH ADD_1 PUSH MSTORE_0 ADD_0 PUSH PUSH DUP4 MSTORE_1 SWAP1 MSTORE_2 PUSHTAG_0 DUP4 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_0 DUP3 PUSH ADD_1 PUSH SWAP3 MSTORE_0 PUSH DUP4 MSTORE_1 MSTORE_2 PUSHTAG_0 DUP4 DUP4 PUSH SWAP4', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP']","[0, 0, 0, 2, 2, 2]","[3.85, 3.85, 4.93, 5.08, 5.1, 5.12]",True,10.24,PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 SWAP1 SWAP1 PUSH DUP2 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP3 MSTORE_1 PUSH DUP3 ADD_0 MSTORE_2,0.0
102,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block131,60.0,55.75,True,True,0,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0, 0, 0]","[13.16, 13.17, 32.64, 54.79, 54.81, 55.75]",True,17.29,PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH ADD_4 PUSH PUSH DUP5 ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0,0.0
103,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block14,20.0,16.67,True,True,0,16,"['PUSH PUSH KECCAK256_0 ADD_0 SLOAD_0 PUSH AND_0 SWAP1 PUSH SLOAD_1 DUP4 DUP4 SWAP3 PUSH MSTORE_0 LT_0 SWAP1 POP DUP3 SWAP3 PUSH SWAP2', 'PUSH PUSH KECCAK256_0 ADD_0 SLOAD_0 PUSH AND_0 SWAP1 PUSH SLOAD_1 DUP4 DUP4 SWAP3 PUSH MSTORE_0 LT_0 SWAP1 POP DUP3 SWAP3 PUSH SWAP2', 'SWAP1 PUSH MSTORE_0 PUSH PUSH KECCAK256_0 ADD_0 SLOAD_0 PUSH AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP2 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 ADD_0 SLOAD_0 PUSH SWAP2 PUSH MSTORE_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 ADD_0 SLOAD_0 PUSH SWAP2 PUSH MSTORE_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 ADD_0 SLOAD_0 PUSH SWAP2 PUSH MSTORE_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH SWAP3 PUSH MSTORE_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH SWAP3 PUSH MSTORE_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH KECCAK256_0 PUSH SWAP3 PUSH MSTORE_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH SWAP3 PUSH MSTORE_0 PUSH KECCAK256_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH SWAP3 PUSH MSTORE_0 PUSH KECCAK256_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH SWAP3 PUSH MSTORE_0 PUSH KECCAK256_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP5 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH SWAP3 PUSH MSTORE_0 PUSH KECCAK256_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 DUP2 SLOAD_1 DUP2 LT_0 NOP NOP NOP NOP NOP NOP', 'PUSH PUSH SWAP3 PUSH MSTORE_0 PUSH KECCAK256_0 ADD_0 SLOAD_0 AND_0 PUSH DUP3 PUSH SLOAD_1 DUP2 LT_0 NOP NOP NOP NOP NOP NOP']","[0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[2.63, 2.63, 3.64, 11.6, 11.62, 11.64, 12.37, 12.38, 13.52, 16.35, 16.36, 16.46, 16.49, 16.68]",True,10.7,PUSH PUSH KECCAK256_0 ADD_0 PUSH SLOAD_1 DUP4 LT_0 DUP4 PUSH SWAP3 SWAP1 POP SLOAD_0 PUSH AND_0 SWAP1 DUP5 SWAP2 SWAP4 PUSH MSTORE_0,0.0
